College Name,Contact no,Email,Website,Address
"Rustomjee Academy for Global Careers Contact Number, Address & Location Map, Mumbai",+91-9867295822,enquiries@ragc.rustomjee.com,https://ragc.in/,"RAGC, Rustom Irani Marg, Rustomjee Acres, Dahisar (W), Mumbai u2013 400068"
"Kanchan Group of Institutions Contact Number, Address & Location Map, Raebareli","+91-1800-1200-038, +91-9918228888, +91-9795960001",kanchangroup268@gmail.com,http://www.KanchanGroup.org,"Near Nehru Nagar Crossing , Civil Lines , Raebareli"
"Aarupadai Veedu Institute of Technology, Chennai - A Constituent College of Vinayaka Mission's Research Foundation Contact Number, Address & Location Map, Chennai","+91-9884058280, +91-8754552018, +91-8754541024",admissions@vinayakamissions.com,http://www.avit.ac.in,"Vinayaka Nagar, Old Mahabalipuram Road , Paiyanoor, Kancheepuram Dist, Chennai, Tamil Nadu, India - 603104"
"Sharda University Contact Number, Address & Location Map, Greater Noida",+91-120-4570000,admission@sharda.ac.in,http://www.sharda.ac.in,"Plot No. 32, 34, Knowledge Park-III, Greater Noida (Delhi-NCR)-201310"
"Shri Ram Murti Smarak Institutions, Bareilly Contact Number, Address & Location Map, Bareilly","+91-581-2582246/49, +91-9412761544",admission@srms.ac.in,http://www.srms.ac.in,"Ram Murti Puram, Bareilly - Nainital Rd, Highway, Bhoji Pura, Uttar Pradesh 243202"
"Shri Ramswaroop Memorial Group Colleges Contact Number, Address & Location Map, Lucknow",0522-3295207,registrar@srmcem.ac.in,http://srmcm.ac.in/,SRMCMTiwariganjFaizabad roadLucknow - 227105
"Shri Ram Group Of Colleges Muzaffarnagar Contact Number, Address & Location Map, Muzaffarnagar",01313291354,src_mzn@rediffmail.com,http://www.srcmindia.com/,"Opp. Almaspur Telephone Exchange, Circular road, Muzaffarnagar, Uttar Pradesh, India-251002"
"Shri Ram Group Of Institutions Jabalpur Contact Number, Address & Location Map, Jabalpur",0761-4001930,info@sritgroup.net,http://www.sritgroup.net/,"Near I.T.I, Madhotal, Jabalpur, Madhya Pradesh, India-482002"
"Sikkim Manipal University Contact Number, Address & Location Map, Gangtok",03592   270294,info@smu.edu.in,http://smu.edu.in/smcon.html,"5th Mile, Tadong Gangtok, East Sikkim Pin - 737102"
"Shri Neminath Jain Brahmacharyashram Group Of Colleges Contact Number, Address & Location Map, Chandwad",+91-2556-252127,kbahmc_nsk@rediffmail.com,http://www.snjb.org/poly_clg.html,"(Jain Gurukul) Neminagar, Chandwad - 423101,(Dist. Nashik) Maharashtra - India"
"Vivekanandha Educational Institutions, Tiruchengode Campus Contact Number, Address & Location Map, Namakkal","+9194437 34670, +91 99655 34670",vivekaadmission@gmail.com,https://vivekanandha.ac.in/,"Vivekanandha Educational Institutions for Women, Elayampalayam, Tiruchengode - TK Namakkal District, Tamilnadu."
"Nova Group of Institutions, Jangareddygudem Contact Number, Address & Location Map, Jangareddygudam",+91-7675969637,ncetinfo@nova.ac.in,http://www.nova.ac.in/index.html
"Nova Group of Institutions, Eluru Contact Number, Address & Location Map, Eluru","+91-7675969651,+91-7675969652",info@nova.ac.in,http://www.nova.ac.in/
"Nova Group of Institutions, Vijayawada Contact Number, Address & Location Map, Vijayawada","+91-8662454985, 2881894/95",info@nova.ac.in,http://www.nova.ac.in/
"Vyas Group Of Colleges Contact Number, Address & Location Map, Jodhpur",0291-2721011,vihejodhpur@gmail.com,http://www.vyaseducation.org/index_BED.html,"Vyas Campus, NH-65, Pali Road, Kudi Haud, Jodhpur (India)"
"Vrs & Yrn College (VRSYRNC), Prakasam Contact Number, Address & Location Map, Prakasam",08594 232334,vrsyrncollege@yahoo.com,http://www.vrsyrn.co.in/,"Vodarevu Road,Chirala,Prakasam District,Andhra Pradesh,523 157."
"Vjp Group Of Colleges Contact Number, Address & Location Map, Tiruchirappalli",0431-6525791,http://www.vjpcollege.net/bedu.php,"Siruganur, Trichy- Chennai Highway, Trichy- 621105."
"Apeejay College of Fine Arts, Jalandhar Contact Number, Address & Location Map, Jalandhar",+91-181-2458547 +91-181-2452181,acfa.jln@apj.edu,http://acfa.apeejay.edu/,"New Jawahar Nagar, Mahavir Marg, Jalandhar-144001 (Punjab, INDIA)"
"Apeejay Institute of Technology - School of Architecture and Planning, Greater Noida Contact Number, Address & Location Map, Greater Noida","(+91-120) 3088704,703, (+91-120) 2322025-027",ait.arch.gnvd@apeejay.edu,http://www.apeejay.edu/architecture/,"Institutional Area,Knowledge Park-I, Surajpur Kasna Road Greater NOIDA, U.P. 201308"
"All India Shri Shivaji Memorial Society's Private Industrial Training Institute Contact Number, Address & Location Map, Pune","+91 9422538163, +91 7719962487",itc410boribhadak@yahoo.com,http://www.aissmsitcboribhadak.org,"AISSMS INDUSTRIAL TRAINING INSTITUTE BORIBHADAK Daund, Pune - 411 001, Maharashtra, India."
"Bhartiya Skill Development University Contact Number, Address & Location Map, Jaipur","+91-0141-6655440/41,  +91- 9828882458",admissions@ruj-bsdu.in,http://www.ruj-bsdu.in/#1,"Plot 001-002, DTA, Mahindra World City, Off Ajmer Road, Jaipur- 302042."
"Sri Guru Granth Sahib World University Contact Number, Address & Location Map, Chandigarh","01763 - 234210, 234235",info@sggswu.edu.in,https://sggswu.edu.in/,"Sri Guru Granth Sahib World University Fatehgarh Sahib (Punjab), India"
"United Group of Institutions Contact Number, Address & Location Map, Allahabad",+91-1800-3131-808,info@united.ac.in,http://www.united.ac.in,"UPSIDC Industrial Area, Naini, Allahabad, U.P., 211010"
"Maharishi Markandeshwar University Contact Number, Address & Location Map, Solan",01792 268 224,info@mmusolan.org,https://www.mmusolan.org/,"Bajoral Khurd, Solan, Himachal Pradesh 173212"
"Balaji Engineering Contact Number, Address & Location Map, Junagadh",02852687237/02852687238,becjunagadh@gmail.com,http://www.bietjunagadh.org/home.aspx,"Balaji Engineering College Junagadh-Dhoraji Highway, Junagadh-362 014."
"RR Group Contact Number, Address & Location Map, Lucknow",8756008853,rrimtedu@gmail.com,https://rrimt.ac.in/,"NH-24, Bakshi Ka Talab, Sitapur Road, Lucknow-226201 (UP) India"
"AAFT University, Raipur Contact Number, Address & Location Map, Raipur",+91-7714282200,enquiry@aaft.edu.in,https://aaft.edu.in/,"AAFT University Of Media And Arts Vill. Manth, Kharora, District – Raipur, Chhattisgarh- 493225"
"Vidya Knowledge Park Contact Number, Address & Location Map, Meerut",0121 243 9188,info@vidya.edu.in,http://www.vidya.edu.in/,"247, Baghpat Road, NCR, Meerut, Uttar Pradesh 250002"
"Symbiosis Skills and Professional University Contact Number, Address & Location Map, Pune",91-20-27187766,admissions@ssou.ac.in,http://www.ssou.ac.in/,"Village u2013 Kiwale, Adjoining Pune Mumbai Expressway Pune - 412101, Maharashtra, India."
"Mohammad Ali Jauhar University Contact Number, Address & Location Map, Rampur",91 98971 82240,admission@jauharuniversity.edu.in,http://www.jauharuniversity.edu.in/,"Jauhar Nagar, Rampur, U.P - 244901"
"Maa Saraswati Institute of Engineering and Technology Contact Number, Address & Location Map, Rohtak","01258-211151,07027000501,502,503,504,506","contact@msiet.com, admissions@msiet.com",http://www.msiet.com/default.aspx?menuID=44,"Near Khairari Mod, Kalanaur Khurd, Rohtak, Haryana Delhi NCR"
"GBPUAT Pantnagar Contact Number, Address & Location Map, Pantnagar",05944-233349,uloadgbpuat@gmail.com,http://www.gbpuat.ac.in/,"Govind Ballabh Pant University of Agriculture and Technology, Pantnagar, Udham Singh Nagar, Uttarakhand 263145."
"SGI Pune Contact Number, Address & Location Map, Pune","+91-9922992917,+91-9011036205,9822598226, 020-25293332",enquiry@iiaeit.org,http://www.sgipune.in,"Shastri Campus, S No. 85, NDA Road, Shivane, Pune 411023 (MS)"
"Pursurah Government ITI Contact Number, Address & Location Map, Hooghly",+91-9830700586,pgiti@balajiedutrust.org,http://pgiti.balajiedutrust.org,"Vill. Harihar, PO: Pursurah, Hooghly-712401"
"Swami Vivekanada Private ITI Contact Number, Address & Location Map, Hooghly",+91-3213254201 /+91-9734843073 / +91-9734843038 / +91-9830700836,sviti@balajiedutrust.org,http://sviti.balajiedutrust.org,"Village & PO : Mandra, District : Hooghly, PS : Dhaniyakhali. Pin : 712301"
"Remo International College Contact Number, Address & Location Map, Chennai",+91-99402 66655,cdoremocollege@gmail.com,http://remocollege.com/,"9, GST Road, Guindy Institutional Area, SIDCO Industrial Estate, Guindy, St Thomas Mount, Chennai - 600016"
"VCET Hyderabad Contact Number, Address & Location Map, Hyderabad","+91-9440094339,+91-8414-252392,+91-9505506225,+91-9505506224, +91-7729989434",vcethyd2007@gmail.com,http://www.vcethyd.ac.in,"M.P. Patelguda, Bonguloor ´x´ Roads, Ibrahimpatnam Mandal, Ranga Reddy District-501510"
"Karigari Silpa Niketan Private ITI Contact Number, Address & Location Map, Hooghly",+91-3226300262/ +91-9830700496 / +91-9830600976,ksnpiti@balajiedutrust.org,http://ksnpiti.balajiedutrust.org,Village : Ratanpur (Buro Shanti). District : Hooghly. PS : Singur. PIN : 712409. West Bengal
"Jangipara Government ITI Contact Number, Address & Location Map, Hooghly",+91-9830700526,jgiti@balajiedutrust.org,http://jgiti.balajiedutrust.org,"Village: Jangipara, PO & PS: Jangipara,  District: Hooghly, PIN: 712404, West Bengal"
"Avantika University Contact Number, Address & Location Map, Ujjain","+91-7723013459, +91-7723013455, +91-9516009337",admissions@avantika.edu.in,http://www.avantikauniversity.edu.in,"Vishwanathpuram, Lekoda Village, Ujjain - 456 006, MP, India"
"Usha Martin University Contact Number, Address & Location Map, Ranchi","+91-80552-00400, +91-89562-26200, +91-88009-93612, +91-78279-73857, +91-70041-15381",info@ushamartinuniversity.com,http://www.ushamartinuniversity.com,"Village Narayansoso, Near Angara Block Office, Ranchi-Purulia Highway, Angara, Ranchi-835103, Jharkhand"
"Lloyd Institute of Engineering and Technology Contact Number, Address & Location Map, Greater Noida","+91-9821394198, +91-9560087435",info@lloydcollege.in,https://liet.in/,"Plot No. 3, Knowledge Park-2, Greater Noida Uttar Pradesh-201306"
"Vikrant Group of Institutions Contact Number, Address & Location Map, Indore","+91-800-274-7575, +91-8435711111, +91-9229333900",sandeep@vitmindore.com,http://www.vitm.edu.in,"Behind Veterinary College, A.B. Road, Indore (M.P.)"
"Vikrant Group of Institutions Gwalior Contact Number, Address & Location Map, Gwalior","+91-1800-270-5155, +91-7512920555, +91-6262001762",dmd@vitm.edu.in,http://www.vitm.edu.in,"Chitora Road, Ratwai, Near Badagaon over Bridge, Morar, Gwalior."
"WEBEL Fujisoft Vara - Center of Excellence Contact Number, Address & Location Map, Kolkata",+91-7595856666,info@fujisoftvara.in,http://www.webelfujisoftvara.com,"Plot No - 2222 Action Area - IIIA, Jothbhim, Baligari, New Town, Kolkata, 700156, West Bengal, India"
"Bishop Heber College - [BHC], Thiruchirapalli Contact Number, Address & Location Map, Tiruchirappalli",+91-431-2770136/2770158/2772345,principal@bhc.edu.in,http://www.bhc.edu.in,"Bishop Heber College (Autonomous) Post Box No. 615, Tiruchirappalli - 620 017 Tamil Nadu,India."
"MH Cockpit Aviation Academy Contact Number, Address & Location Map, Chennai","+91-9345223912, +91-9345212341",ceo@mhcockpit.com,http://www.mhcockpit.com,"Olympia Tech Park, Guindy , Chennai"
"Sree Sastha School of Architecture and Planning Contact Number, Address & Location Map, Chennai",+91-4426810311,arch.admion@ssiet.in,http://www.sreesasthaarch.in,"Chennai u2013 Bangalore Highway, Sree Sastha Nagar, Poonamallee, Chennai u2013 600 123."
"Chhatrapati Shivaji Maharaj University Contact Number, Address & Location Map, Navi Mumbai","+91-9068110110, +91-8976111144 / 66",admission@csmu.ac.in,http://www.csmu.ac.in,"Near Shedung Toll Plaza, Old Mumbai-Pune Highway, Panvel, Navi Mumbai, Maharashtra Pincode 410206."
"Shobhit University Contact Number, Address & Location Map, Meerut","+91-9675190001 ,+91-8791000756/57",admissions@shobhituniversity.ac.in,http://www.shobhituniversity.ac.in,"NH-58, Modipuram, Meerut - 250 110"
"IEC Group of Institutions Contact Number, Address & Location Map, Greater Noida","+91-120-2322858, 2322675","admissions@ieccollege.com, enquiry@ieccollege.com",http://www.iec.edu.in,"Plot No.:-4, Knowledge Park-1, Institutional Area, Surajpur Kasna Road,  Greater Noida, District:- Gautam Budh Nagar, Uttar Pradesh-201310, (India)"
"Swami Vivekananda University Contact Number, Address & Location Map, Kolkata",+91-9681154678,info@swamivivekanandauniversity.ac.in,https://www.swamivivekanandauniversity.ac.in/,"Malir Math, Kolkata, West Bengal 700121"
"Gaikwad-Patil Group of Institutions Contact Number, Address & Location Map, Nagpur","+91-9763711372, +91-9822229666",http://www.gpgit.com,"Ojaswini Complex, IT Park Road,  Gayatri Nagar,  Nagpur - 440 022"
"Chettinad Academy of Research and Education Contact Number, Address & Location Map, Chengalpattu",+91-44-4741-1000,registrar@chettinadhealthcity.com,http://www.chettinadhealthcity.com/care/index.htm,"Chettinad Health City,  Rajiv Gandhi Salai, (OMR, Chennai), Kelambakkam, Chengalpattu Dist., Tamil Nadu 603 103 India."
"Australian Careers College, Hyderabad Contact Number, Address & Location Map, Hyderabad","+91-4023740999, +91-7660092999,+91-7660014999",info@accedu.org,http://www.accedu.org,"Plot no: 101, Road # 01 Near Radhika Theater Anupuram Colony, AS RAO NAGAR, Hyderabad."
"LNCT University Contact Number, Address & Location Map, Bhopal","+91-755-4049600, +91-755-4049612, +91-755-4049611",deanlnmcbhopal@gmail.com,http://www.lnctu.ac.in,"C Sector, Sarvadharam, Kolar Road, Bhopal, Madhya Pradesh 462042"
"Jai Narain College of Technology, Bhopal Contact Number, Address & Location Map, Bhopal","+91-7556615600, +91-9109180721",contact@jnctbhopal.ac.in,http://www.jnctbhopal.ac.in,"New Chouksey Nagar, Lambakheda, Bairasia Road, Bhopal-462038"
"Gumla Polytechnic Contact Number, Address & Location Map, Gumla",+91- 9065526251/2/3,gumlapolytechnic@gmail.com,http://www.gumlapolytechnic.ac.in,"Gumla Chandali,Near Police Line,Lohardaga Road    Gumla - 835207"
"Siddhartha Institute of Technology (ITI) Contact Number, Address & Location Map, Patna","0612-3223463,+91-9473450846",info@sitpatna.com,http://www.sitpatna.com,"Bhagwat Nagar, Kumhrar, Patna - 800026"
"Srinivas University - College of Aviation Contact Number, Address & Location Map, Mangalore","+91-730-542-6230, +91-824 2444891","ceo@mhcockpit.com, admission@srinivasuniversity.edu.in",http://www.srinivasuniversity.edu.in/College-Of-AM,"Srinivas Nagar, Mukka, Suratkal, Mangalore 574146,"
"GEHU Dehradun Contact Number, Address & Location Map, Dehradun","+91-135-2643421, 2642727",admissions@gehu.ac.in,http://www.gehu.ac.in,"Bell Road, Clement Town Dehradun, Uttarakhand"
"IES University Contact Number, Address & Location Map, Bhopal","+91-9229251422, +91-9229251478, +91-9229251477",admissions@iesuniversity.ac.in,http://www.iesuniversity.ac.in,"IES Campus Kalkheda, Ratibad Main Road, Bhopal (M.P.) 462044"
"Graphic Era Hill University Bhimtal Campus Contact Number, Address & Location Map, Bhimtal","05942-270005, +91-8126107820","admissions_bhimtal@gehu.ac.in,",http://www.gehu.ac.in,"Sat Tal Road, Bhimtal, Nainital, Uttarakhand 263156"
"Graphic Era Hill University Haldwani Campus Contact Number, Address & Location Map, Haldwani","+91-9528258960, 05946-280466/366",admissions_haldwani@gehu.ac.in,http://www.gehu.ac.in,"Abhijit Bhakuni Nandi Tower, Opp. Vishal Mega Mart Nainital Road, Haldwani"
"GN Group of Institutes Contact Number, Address & Location Map, Greater Noida","+91-8860606625, +91-7290056701, +91-7290056702/03/04/05/06",admission@gngroup.org,http://www.gngroup.org,"Plot No. 6B & 6C, Knowledge Park-II Greater Noida, (U.P.)"
"Centurion University Rayagada Contact Number, Address & Location Map, Rayagada","+91-7008211184,+91-9861875762",http://www.cutm.ac.in/campuses/rayagada/,"Rayagada Campus IDCO Industrial Area, Pitamahal, Rayagada, Odisha"
"Silver Oak University Contact Number, Address & Location Map, Ahmedabad","+91-7966046300, +91-79-66046300  +91-90990 63464",info@silveroakuni.ac.in,http://www.silveroakuni.ac.in,"Opp. Bhagwat Vidyapith, S. G. Road, Gota, Ahmedabad – 382481"
"Institute of Advance Education and Research Contact Number, Address & Location Map, Kolkata",+91-8001110000,admission@iaer.in,http://www.iaer.in,"Bengal Intelligent Park , Delta Wing , Block EP & GP, Plot A2 & M2, Sector V, Bidhannagar, Kolkata, West Bengal 700091"
"Pydah Educational Institutions Contact Number, Address & Location Map, Kakinada","0884 2315080, 0884 2315333, +91-7382456539",admissions@pydah.edu.in,http://www.pydahgroup.com,"Kakinada - Yanam Road, Patavala,  E.G District, Andhra Pradesh 533003 India"
"Institute of Fire and Safety Engineering, Haldia Contact Number, Address & Location Map, Haldia","03224-284548, +91-9932025548, +91-9475440497",ifsehaldia@gmail.com,http://www.ifse.in,"Brajalalchak, Near Haldia Gate, NH-41, Haldia – 721 654, Purba Medinipur, West Bengal, INDIA"
"Centurion University Balasore Contact Number, Address & Location Map, Balasore","+91-9438603040,+91-7978259924",http://www.cutm.ac.in/campuses/balasore/,"Balasore Campus Centurion University, Gopalpur,Balasore. Pin-756044"
"YBN University Contact Number, Address & Location Map, Ranchi","+91-651-2461794 , +91-9431104112",helpdesk@ybnu.ac.in,http://www.ybnu.ac.in,"Power Grid Road Rajaulatu, Namkum Ranchi - 834010 Jharkhand , India"
"RNB Global University, Bikaner Contact Number, Address & Location Map, Bikaner",+91-18003130075,admissions@rnbglobal.edu.in,https://www.rnbglobal.edu.in/,"RNB Global City, Ganganagar Road, Bikaner, Rajasthan"
