College Name,Contact no,Email,Website,Address
"LNCT University Contact Number, Address & Location Map, Bhopal","+91-755-4049600, +91-755-4049612, +91-755-4049611",deanlnmcbhopal@gmail.com,http://www.lnctu.ac.in,"C Sector, Sarvadharam, Kolar Road, Bhopal, Madhya Pradesh 462042"
"International Institute of Hotel Management, Goa Contact Number, Address & Location Map, Goa",+91-7028154616,admin.goa@iihm.ac.in,https://www.iihm.ac.in/goa-campus/,"Woodbourne Resort, Gonvoloy, Nuvem,South Goa"
"Kanya Maha Vidyalaya Contact Number, Address & Location Map, Jalandhar","+91-9814406986, +91-99142-63631, +91-181-2296605",kmvoffice1886@gmail.com,http://www.kmvjalandhar.ac.in,"Pathankot Chowk, Tanda Road, near Punjab National Bank, Jalandhar, Punjab 144004"
"IES University Contact Number, Address & Location Map, Bhopal","+91-9229251422, +91-9229251478, +91-9229251477",admissions@iesuniversity.ac.in,http://www.iesuniversity.ac.in,"IES Campus Kalkheda, Ratibad Main Road, Bhopal (M.P.) 462044"
"Graphic Era Hill University Bhimtal Campus Contact Number, Address & Location Map, Bhimtal","05942-270005, +91-8126107820","admissions_bhimtal@gehu.ac.in,",http://www.gehu.ac.in,"Sat Tal Road, Bhimtal, Nainital, Uttarakhand 263156"
"Graphic Era Hill University Haldwani Campus Contact Number, Address & Location Map, Haldwani","+91-9528258960, 05946-280466/366",admissions_haldwani@gehu.ac.in,http://www.gehu.ac.in,"Abhijit Bhakuni Nandi Tower, Opp. Vishal Mega Mart Nainital Road, Haldwani"
"Srinivas University - College of Aviation Contact Number, Address & Location Map, Mangalore","+91-730-542-6230, +91-824 2444891","ceo@mhcockpit.com, admission@srinivasuniversity.edu.in",http://www.srinivasuniversity.edu.in/College-Of-AM,"Srinivas Nagar, Mukka, Suratkal, Mangalore 574146,"
"New Delhi Institution of Event Management Contact Number, Address & Location Map, New Delhi","+91- 8287121191,+91-7428039605,+91-7428038878",admissions@ndiem.in,http://www.ndiem.in,8th floor HB Twin Tower Netaji Subhash Place Above Max Hospital New Delhi-110034 Near Netaji Subhash Place Metro Station.
"Flybhaarath International College Contact Number, Address & Location Map, Chennai",+91-44-66864417 +91 63814 16282,flybhaarath@gmail.com,http://www.flybhaarath.com,136 Arcot road Shymala towers 3rd flooru00a0 vadapalniu00a0 Saligramamu00a0 Chennai u2013 600 093.
"Silver Oak University Contact Number, Address & Location Map, Ahmedabad","+91-7966046300, +91-79-66046300  +91-90990 63464",info@silveroakuni.ac.in,http://www.silveroakuni.ac.in,"Opp. Bhagwat Vidyapith, S. G. Road, Gota, Ahmedabad – 382481"
"Medisky Nursing Paramedical & Management Contact Number, Address & Location Map, Hooghly","+91-9163129553, +91-9836255810",info@mediskynpm.com,http://www.mediskynpm.com,"Gobra, Dankuni, Hooghly, West Bengal"
"LivGlobal Institute Contact Number, Address & Location Map, Mumbai","+91-8645935555, +91-8645985555",info@livglobalinstitute.com,http://www.livglobalinstitute.com,"Centre for Sports Management,3rd Floor, Law Building, Nagindas Khandwala College, S.V. Road, Malad (W),Mumbai - 400064"
"YBN University Contact Number, Address & Location Map, Ranchi","+91-651-2461794 , +91-9431104112",helpdesk@ybnu.ac.in,http://www.ybnu.ac.in,"Power Grid Road Rajaulatu, Namkum Ranchi - 834010 Jharkhand , India"
"Chennais Amirta International Institute of Hotel Management Chennai Contact Number, Address & Location Map, Chennai",+91- 9393 600 700,am.ap@chennaisamirta.com,http://www.chennaisamirta.com,"No.68, Chengalpattu Kanchipuram High Road, Athur, Chengalpattu, Tamilnadu 603101."
"CAIIHM bangalore Contact Number, Address & Location Map, Bengaluru",+91-9393 600 700,http://www.chennaisamirta.com/campuses/hotel-management-institute-bangalore/,"No.4, Balarama Layout, 60 ft Main Road, Bhel Layout, Near Krishna Garden, R R Nagar, Bengaluru u2013 560098."
"Usha Martin University Contact Number, Address & Location Map, Ranchi","+91-80552-00400, +91-89562-26200, +91-88009-93612, +91-78279-73857, +91-70041-15381",info@ushamartinuniversity.com,http://www.ushamartinuniversity.com,"Village Narayansoso, Near Angara Block Office, Ranchi-Purulia Highway, Angara, Ranchi-835103, Jharkhand"
"Chennais Amirta International Institute of Hotel Management Hyderabad Contact Number, Address & Location Map, Hyderabad",+91-9393 600700,http://www.chennaisamirta.com/campuses/hotel-management-institute-hyderabad/,"#No.6-3- 636, Perika Bhavan Circle, Raj Bhavan Road, Khairatabad, Hyderabad u2013 500004."
"Gurukul Education and Management Studies Contact Number, Address & Location Map, Bengaluru","8553927103, 08079643104, 7019564526",info@gemsinstitutions.com,http://www.gemsinstitutions.com,"CA Site No. 37, 5th Phase, Behind Shiva Mandir, Yelahanka New Town"
"Global College of Science & Technology Contact Number, Address & Location Map, Nadia",+91-7407136368,admissions@gimt-india.com,http://www.gcstnadia.org,"Palpara More, NH-34, Krishnanagar, Nadia, West Bengal 741102"
"Gandhi Institute of Hotel Management Contact Number, Address & Location Map, Kolkata","+91-9830227324, +91-8479913243",mkt@gimtindia.in,http://www.gihmindia.com,"Mahisbathan, Sector- V, Saltlake, Behind Marlin Complex Kolkata  700102"
"Krystal School of Excellence Foundation Contact Number, Address & Location Map, Kolkata",+91-9007929222,admin@krystaledu.in,http://www.krystaledu.in,"71H Hindustan Park, Gariahat, Kolkata"
"Kingston School of Management Science Contact Number, Address & Location Map, Kolkata","+91-8100981098 , +91-9883493503 , +91-6292113357",ksmscoursecoordinator@keical.edu.in,http://www.keical.edu.in,"Bus Stop - Kajibari, Berunanpukuria, P.O. - Malikapur,Adjacent To W.B. State University,Barasat, Dist. - 24 Pgs. (N), Kolkata - 700 126, West Bengal,Ph. No. - (033) 2542 9800"
"RIG Institute of Hospitality & Management, Dwarka Campus Contact Number, Address & Location Map, New Delhi",+91-9810840405,admissions@riginstitutedwarka.com,http://www.riginstitute.com/dwarka-campus,"L-1, Shiv Shakti Plaza,Mahavir Enclave, Main Palam Dabri Road, Opposite Shivwani School, Delhi- 110045,"
"Shoolini University Contact Number, Address & Location Map, Solan","+91-9625233301, +91-9625233302, +91-9625233303, +91-1792654035",admissions@shooliniuniversity.com,http://www.shooliniuniversity.com,"Solan-Oachghat-Kumarhatti Highway, Bajhol, Himachal Pradesh 173229"
"Shree Devi Group Of Colleges Contact Number, Address & Location Map, Mangalore",+91 824 2457937,info@sdc.ac.in,http://www.sdc.ac.in/,"Shree Devi College Ballalbagh, Mangalore – 575 003 Karnataka State"
"Swami Vivekananda Group of Institutions Contact Number, Address & Location Map, Kolkata","+91-33 2437-9913, +91 9831084446, +91-9434360673",info@svist.org,http://www.svist.org,"Dakshin Gobindapur Sonarpur, Kolkata 700 145, INDIA"
"Surya World University Contact Number, Address & Location Map, Patiala",01762 666000,suhail@suryacorp.com,http://www.suryaworld.edu.in,"NH-1, Near Shambhu Toll Plaza, Bapror, Rajpur, Punjab 140417"
"Poornima University Contact Number, Address & Location Map, Jaipur","8875666617,8875666618",info@poornima.edu.in,https://www.poornima.edu.in/,"Plot No. IS-2027-2031, Ramchandrapura P.O. Vidhani, Vatika Rd, Sitapura, Jaipur, Rajasthan 303905"
"Sardar Patel University Contact Number, Address & Location Map, Anand",02692 226 899,registrar_spu@spuvvn.edu,http://www.spuvvn.edu/,"Vallabh Vidyanagar, Anand, Gujarat 388120"
"Berhampur University Contact Number, Address & Location Map, Berhampur",0680 222 7333,controller@buodisha.edu.in,http://www.buodisha.edu.in,"Brahmapur, Odisha 760007"
"Durgapur Society Of Management Science, Durgapur (DSMS) Contact Number, Address & Location Map, Durgapur",+91-7407437777,admission@dsmsindia.org,http://www.dsmsindia.org,"Dr Zakir Hussain Ave, Hudcomore, Bidhannagar, Durgapur, West Bengal-713206"
"Rabindranath Tagore University Contact Number, Address & Location Map, Bhopal","+91-9319866685, +91-9993006401, +91-9131797517, +91-7552700413",info@rntu.ac.in,http://www.rntu.ac.in,"Rabinadranath Tagore University, Village: Mendua, Post: Bhojpur, Near Bangrasiya Chouraha, Bhopal - Chiklod Road, District Raisen, (M.P.)"
"Bhagwant University, Ajmer Contact Number, Address & Location Map, Jaipur","+91-9928144443, +91-145-2789406",unibhagwant@rediffmail.com,http://www.bhagwantuniversity.ac.in,"Sikar Road, Ajmer-305004, Rajasthan (INDIA)"
"Bahra University Contact Number, Address & Location Map, Solan",+91-9805044412,info@bahrauniversity.edu.in,http://www.bahrauniversity.edu.in,"National Highway 22, Tehsil Kandaghat Distt Solan, Waknaghat, Himachal Pradesh 173234"
"Arihant Education Foundation Contact Number, Address & Location Map, Pune","+91-20-67240900, +91-20-67902400","vaidehi@arihantacs.edu.in, admin@arihantacs.edu.in",http://www.arihant.education,"Solapur Bazar Road Vijaya Bank, Camp, Pune, Maharashtra 411001"
"Institute of Management Studies, Banaras Hindu University Contact Number, Address & Location Map, Varanasi",542 2369332,fmsbhu@fmsbhu.ac.in,http://www.bhu.ac.in,"Aurobindo Colony, Varanasi, Uttar Pradesh 221005"
"Servo Hospitality School Contact Number, Address & Location Map, Dehradun","+91 7617477585, +91-7253000357",admission@servoinstitutions.com,http://www.servoinstitutions.com,"81- D Rajpur Road, Dehradun, Uttarakhand, India"
"RIG Institute of Hospitality & Management, Rohini Campus Contact Number, Address & Location Map, New Delhi",+91-9319 746 311,admissions@riginstitute.com,http://www.riginstitute.com/rohini-campus/,"Plot No.3, Pocket 8 (B), Next to Saroj Hospital, Sector 19, Rohini, New Delhi, Delhi 110089"
"Shri Ram Institute Contact Number, Address & Location Map, Dehradun","+91-0135- 2729500, +91-7055547000 ,+91-8958895000",info@raminstitute.in,http://www.raminstitute.in,"432, Niranjanpur, Saharanpur Road, Dehradun ,Uttarakhand"
"Skybird Aviation, Bangalore Contact Number, Address & Location Map, Bengaluru","+91-9606464261, +91-9606464262, +91-9606464263, +91-08023330242, +91-7337887888",info@skybirdaviation.edu.in,http://www.skybirdaviation.edu.in/,"2748,50,51, beside swathi gardenia restaurant, E Block, Sahakar Nagar, Byatarayanapura, Bengaluru, Karnataka 560092"
"AJKCAS Coimbatore Contact Number, Address & Location Map, Coimbatore","+91-422 2363400,+91-422 7501630",ajkcas@ajkcas.com,https://ajkcas.com,"Palakkad Main Road, Navakkarai,  Coimbatore - 641 105, Tamil Nadu, South India."
"Sambhram Institutions Contact Number, Address & Location Map, Bengaluru",+91 8153 269039,indirajoseph_2007@rediffmail.com,http://www.sambhram.org,Temple RoadBEML NagarKolar Gold Fields (KGF)
"Rr Institutions Contact Number, Address & Location Map, Bengaluru",805020 20 20,contact@rrinstitutions.com,http://www.rrcollegeofpharmacy.com/,"R.R. College of Pharmacy rnRaja Reddy Layout, Heseraghatta Main Road,rnChikkabanavara, Bangalore u2013 560 090"
"Sir Padampat Singhania University Contact Number, Address & Location Map, Udaipur","+91-7409777775, +91-2957226095-100, +91-18008896555",admission@spsu.ac.in,http://www.spsu.ac.in,"Sir Padampat Singhania University Bhatewar Udaipur 313 601, Rajasthan"
"Sri Jagadguru Renukacharya Group Of Colleges Contact Number, Address & Location Map, Bengaluru",http://sjrcw.edu.in/,Bangalore Karnataka
"Sri Adhisankarar Group Of Institutions Contact Number, Address & Location Map, Tiruchirappalli",0431-2909607,sasptc_try@rediffmail.com,http://sriadhisankarar.org/cedu/admission.html,Near Ramarkoil	Head-Office National Highways	Near Check Post Erangalur	Thiruvannakoil Trichy - 621 105	Trichy - 620 005
"Tantia University Contact Number, Address & Location Map, Ganganagar","1800 123 1981, +91 9414010013, +91 9414093087","admission@tantiauniversity.com, info@tantiauniversity.com",https://www.tantiauniversity.com/,"Tantia University Campus, Hanumangarh Road, Near RIICO Busstand, Sri Ganganagar-335002, Rajasthan (IN)"
"The Oxford Institutions Contact Number, Address & Location Map, Bengaluru",080-26851095,http://www.thecapitolnursing.ac.in/index.php,"No: 1,9th Cross, Kothanur Dinne,R.K. Road, JP Nagar 7th Phase, R.B.I. Lay out,Bangalore - 560 078. Contact"
"TIT Bhopal Contact Number, Address & Location Map, Bhopal","+91 755 2751671,2751679, 180030005303",titscience2007@gmail.com,http://www.titbhopal.net,"Technocrats Group Campaus Anand Nager, BHEL Bhopal-462021 Madhya Pradesh,INDIA"
"CT University (CTU), Ludhiana Contact Number, Address & Location Map, Ludhiana","+91-1800-1377-777, +91-9914511016",info@ctuniversity.in,http://www.ctuniversity.in,"CT University, Ferozepur Road, Sidhwan Khurd 142024"
"Sathyabama University Contact Number, Address & Location Map, Chennai",+91 44 - 2450 3150 / 51 / 52 / 54 / 55,registrar@sathyabama.ac.in,http://www.sathyabama.ac.in,"Jeppiaar Nagar, Rajiv Gandhi  Road, Chennai - 600 119."
"SJES bangalore Contact Number, Address & Location Map, Bengaluru",info@sjesinstitutions.in,http://www.sjesinstitutions.in,"Medahalli, Old Madras Road, Medahalli, Bengaluru, Karnataka 560049"
"Kakatiya University - (KU) Contact Number, Address & Location Map, Warangal","0870-2461467, 2438855",director.pgadmissions@kakatiya.ac.in,https://kakatiya.ac.in/,"NH-563, Vidyaranyapuri, Hanamkonda, Warangal, Telangana 506009"
"CT Institute of Management and Information Technology (CTIMIT), Jalandhar Contact Number, Address & Location Map, Jalandhar",0181- 5055127,info@ctgroup.in,https://www.ctgroup.in/institutions/mgt_it/ct_institute_of_mgt_it.php,"Grand Trunk Rd, GrCT Institute of Management & I.T. Greater Kailash, Maqsudan  Jalandhar - 144008, Punjab, INDIA eater Kailash, Maqsudan, Jalandhar, Punjab 144008"
"Skyline Business School - (SKB) Contact Number, Address & Location Map, Gurgaon","9971700059 ,9810877385",info@skylinecollege.com,https://www.skylineknowledgecenter.com/,"SKYLINE Knowledge Centre 1016,DLF Phase 4, Gurgaon-122009,India."
"Manav Rachna International Institute of Research and Studies Contact Number, Address & Location Map, Faridabad","+91-129-4198000, 4198100",admissions@manavrachna.edu.in,https://manavrachna.edu.in/international-institute-of-research-and-studies/,"Manav Rachna Campus Rd, Gadakhor Basti Village, Sector 43, Faridabad, Haryana 121004"
"Shri Rawatpura Sarkar University Contact Number, Address & Location Map, Raipur","+91-9109101721, +91-9109101722, +91-9109101723, +91-9109101737, +91-7222910411",marketing.head@sruraipur.ac.in,http://www.sruraipur.ac.in,"Near Shadani Darbar, New Dhamtari Road, Raipur, Chhattisgarh"
"Pondicherry University Contact Number, Address & Location Map, Puducherry",0413 - 2655179,registrar@pondiuni.edu.in,http://www.pondiuni.edu.in,"Pondicherry University, Bharat Ratna Dr. B.R.Ambedkar Administrative Building, R.V.Nagar, Kalapet, Puducherry – 605014."
"Raisoni Group of Institutions Contact Number, Address & Location Map, Nagpur",0712-6617181,info@raisoni.net,http://www.raisoni.net/,"Raisoni Group of Institutions, 345, Shradha House, Kingsway, Nagpur- 440001"
"Mansarovar Global University Contact Number, Address & Location Map, Sehore","0755-2495580/4055278, +91-8989080809, +91-8989010102",info@mguindia.com,http://www.mguindia.com,"Billkisganj, Sehore, Madhya Pradesh-466001"
"Centurion University of Technology and Management, Vizianagaram Contact Number, Address & Location Map, Vizianagaram",+91-9177587867,info@cutm.ac.in,http://www.cutmap.ac.in,"MIG 33 Vuda Colony Phase - I, Madhavadhara, Visakhapatanam (Andhra Pradesh) Pin: 530018"
"OPJS University, Churu Contact Number, Address & Location Map, Churu","+91-8306377718, +91-8306377723",info@opjsuniversity.edu.in,http://www.opjsuniversity.edu.in,"Address-: VPO  Rawatsar Kunjla, Near Sankhu Fort, Rajgarh (Sadulpur) -Jhunjhunu Road, Churu  Rajasthan. Pin Code : 331303"
"Prayag Institute of Hotel Management & Catering Technology Contact Number, Address & Location Map, Prayagraj","+91-7080612727, +91-9519162727","shashank.saksena85@gmail.com, saksenasneha74@gmail.com",http://www.pihmct.com,"704 Mutthiganj, Allahabad, Prayagraj, (UP), INDIA."
"ITM University Raipur Contact Number, Address & Location Map, Raipur","+91-9826598201, +91-9826598202",admissions.raipur@itmuniversity.org,http://www.itmuniversity.org,"3rd Floor, Shyam Plaza, Near New Bus Stand, Pandri, Raipur, Chhattisgarh - 492 001"
"George College Contact Number, Address & Location Map, Kolkata","+91-33-41816622, +91-33-41816633",enquiry@georgecollege.org,http://www.georgecollege.org/george-college,"136 B B Ganguly Street, Kolkata : 700012"
"Risali Institute of Management Contact Number, Address & Location Map, Visakhapatnam","9704559988 ,8008469469, 8978281449",risalimanagement@gmail.com,http://www.risaliindia.com,"2ND FLOOR, ISNAR KHAZANA TOWERS, ABOVE PIZZA HUT, DWARAKANAGAR 2ND LANE, VISAKHAPATNAM - 530016."
"DSHM Jaipur Contact Number, Address & Location Map, Jaipur",+91-9799353992,info@dshmjaipur.com,http://www.dshmjaipur.com,"Front Building Hotel Marriott, Ashram Marg Jawahar Circle"
"FTV School of Performing Arts, Darbhanga Contact Number, Address & Location Map, Darbhanga",+91-9142520578,Enquiry@ftvschoolofperformingarts.in,http://www.ftvschoolofperformingarts.in,"Hotel Shyama Regency, Bela More, SH 50, Kathalbari, Darbhanga, Bihar, India 846004"
"Bharti VIshwavidyalaya, Durg Contact Number, Address & Location Map, Durg",+91-8770852057,bhartiuniversity.in@gmail.com,https://bhartiuniversity.org/,"Campus-1 Pulgaon Chowk,Campus-2 Chandkhuri Durg,Chhattisgarh Pin -491001"
"null Contact Number, Address & Location Map, Mumbai",+91-8700554435,admissions@ciiih.com,"406-405, DLF City Court , Sikanderpur"
"null Contact Number, Address & Location Map, Goa",admissions@ciiih.com,http://www.ciiih.com,"406-405, DLF City Court , Sikanderpur"
